"國家" "性別" "父母教育" "數學" "化學" "地科" "生物" "物理" "電腦" "書桌" "書" "房間" "網路" "書量"
"韓國" "女生" "大學以上" 670.07858 611.56677 696.9185 660.64601 678.23566 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 667.99396 704.75751 775.06844 738.73211 745.57013 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 783.38863 768.84297 719.08865 738.40587 762.47751 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 703.16275 614.40945 661.36909 576.98627 654.92725 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 756.8193 611.49388 584.7046 543.81123 647.28192 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 726.21348 688.50458 619.42902 614.15162 689.29248 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 713.80403 598.44502 595.7253 589.01101 570.03412 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 709.79067 663.53681 703.43639 701.65383 716.73828 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 735.35842 685.0488 673.13022 708.58612 722.2267 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 732.39972 589.04397 612.49662 617.6146 671.57997 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 807.89682 672.22482 645.77083 652.14316 659.66488 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 832.8116 723.4326 758.83319 707.60183 769.60293 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "專科" 788.60938 627.36175 722.87101 674.03116 718.97692 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 682.34948 600.09064 602.11716 605.20469 622.85141 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 715.23444 583.71823 622.98027 576.28883 607.8142 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 706.71118 589.54348 575.96237 564.69071 636.45751 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 691.13364 707.06893 730.04989 691.00684 721.1944 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 691.06604 654.22425 654.33358 626.47108 631.59484 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 797.21364 742.66056 747.51003 717.04794 752.96473 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 796.0267 627.40234 645.63433 639.07455 649.69983 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 703.73885 620.4227 550.65907 567.91343 653.4596 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 764.99897 654.20548 659.72511 698.85741 640.72977 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 676.98304 589.54741 619.54162 614.5909 611.63594 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 690.18234 679.8851 645.68813 617.77369 724.49524 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "大學以上" 660.97263 592.5076 585.55742 569.42222 604.54806 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 757.81864 680.71478 707.77957 699.31994 727.93138 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 718.80578 604.32274 635.77796 614.49161 642.83202 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "高中" 644.03975 561.51273 515.98725 552.67295 547.00231 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 728.55966 638.69462 735.91398 711.42291 713.22053 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "高中" 700.70607 666.65664 679.78526 666.60721 682.78103 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 707.52192 543.85193 579.83419 555.59888 590.25685 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 707.96204 565.34898 602.17347 549.08296 624.82218 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 643.97059 518.08066 574.05237 569.68256 597.09509 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 611.78118 663.50168 679.42072 673.83694 681.04485 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 714.80237 547.75791 574.71969 557.69 569.44197 "有" "有" "有" "無" "有" "200本以上"
"韓國" "男生" "專科" 548.40057 492.74616 555.79081 530.72538 577.64487 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 657.68834 565.58455 618.53288 629.23913 586.57313 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 609.63902 549.39774 627.31189 566.0222 622.70215 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 634.54352 564.57134 549.75628 521.74015 549.52562 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "高中" 631.92941 585.74116 485.56128 487.44553 590.14959 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "大學以上" 554.24189 588.47768 566.04565 591.69385 610.40822 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 684.78661 656.91134 671.12366 673.20464 654.55126 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 666.02142 616.48846 661.10493 696.03131 649.31128 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 704.48858 551.30796 566.4558 555.49708 539.64285 "有" "有" "無" "無" "有" "200本以上"
"韓國" "男生" "大學以上" 665.64979 658.98948 718.71669 613.69924 705.92009 "有" "有" "有" "無" "有" "200本以上"
"韓國" "男生" "大學以上" 548.38169 539.49042 543.81505 581.81925 585.30711 "有" "有" "有" "無" "有" "200本以上"
"韓國" "女生" "高中" 404.89219 383.03572 367.15028 379.38452 396.00962 "有" "有" "有" "無" "無" "11-25本"
"韓國" "女生" "高中" 617.23332 502.34601 490.09246 509.59298 579.99022 "有" "有" "有" "無" "有" "26-100本"
"韓國" "女生" "大學以上" 575.90143 517.06898 494.93309 481.6588 518.95639 "有" "有" "有" "無" "有" "26-100本"
"韓國" "女生" "高中" 640.333 574.23884 506.46999 515.8753 557.95318 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 706.63197 684.95071 694.35383 694.15787 682.47704 "有" "有" "有" "無" "有" "200本以上"
"韓國" "女生" "高中" 609.92852 655.62437 655.6056 633.01319 647.14542 "有" "有" "有" "有" "有" "26-100本"
"韓國" "女生" "大學以上" 674.00076 569.89533 521.76972 561.49527 557.60457 "有" "有" "有" "無" "有" "200本以上"
"韓國" "女生" "大學以上" 711.94612 608.47902 682.97034 592.45021 661.66238 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 638.52325 566.33731 550.65929 534.35028 581.96754 "有" "有" "有" "無" "有" "101-200本"
"韓國" "女生" "高中" 487.30012 508.96232 467.33485 494.695 510.08671 "有" "無" "有" "無" "有" "26-100本"
"韓國" "女生" "大學以上" 632.10852 519.4139 516.5974 524.66391 520.4953 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 738.5111 627.36186 593.22577 570.75174 668.50411 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 570.55699 497.36071 483.25401 487.10597 516.52517 "有" "有" "有" "有" "有" "26-100本"
"韓國" "女生" "大學以上" 596.80174 504.16567 576.30083 565.37626 637.56728 "有" "有" "有" "無" "有" "26-100本"
"韓國" "女生" "大學以上" 702.00821 611.50119 598.74005 624.24946 680.7066 "有" "有" "有" "無" "有" "101-200本"
"韓國" "女生" "大學以上" 795.43495 699.00002 657.96514 638.29746 714.5446 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 622.60871 641.98597 575.64802 622.33793 604.37708 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 691.12269 603.8983 575.82139 579.96163 600.96724 "有" "有" "無" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 605.785 610.28874 590.36683 573.64036 631.24394 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 742.40702 710.18494 662.55742 662.52393 681.77142 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "高中" 640.35456 559.53148 519.29365 523.92129 529.22706 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "高中" 532.3152 519.66169 583.71758 571.65322 564.70456 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 717.20117 596.43627 621.99085 600.36963 630.10231 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "大學以上" 755.02765 740.151 710.02127 694.91969 733.08876 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "專科" 573.34899 575.31042 602.43588 567.54441 610.27107 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "專科" 583.25048 599.38654 583.92554 577.01584 580.76175 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "高中" 671.45279 493.4807 541.55644 515.3029 545.37731 "有" "有" "有" "無" "有" "101-200本"
"韓國" "女生" "高中" 627.01213 516.77907 454.59837 491.43137 530.46046 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "專科" 575.72489 502.90783 527.57456 534.36043 512.57751 "有" "有" "有" "有" "有" "26-100本"
"韓國" "女生" "高中" 614.04155 487.30968 490.85439 559.89515 510.67439 "有" "有" "有" "無" "有" "200本以上"
"韓國" "男生" "大學以上" 662.68964 591.38888 645.69129 620.3401 648.69928 "有" "有" "有" "無" "有" "101-200本"
"韓國" "女生" "高中" 634.09369 462.74813 513.0684 540.59954 534.73839 "有" "有" "有" "無" "有" "101-200本"
"韓國" "女生" "大學以上" 736.61732 605.47496 521.391 608.35714 638.97602 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 663.63803 421.31619 409.55931 453.75134 507.63585 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "專科" 747.89503 632.39681 618.80686 645.49173 659.92805 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 645.81967 554.0435 534.74297 561.74131 616.02168 "有" "有" "有" "無" "有" "200本以上"
"韓國" "女生" "大學以上" 599.41004 616.97237 641.70065 639.94242 670.56108 "有" "有" "有" "有" "無" "101-200本"
"韓國" "女生" "專科" 653.91241 591.38037 584.07514 604.67332 678.1822 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "大學以上" 669.7436 551.99329 522.08702 542.85749 538.24393 "有" "有" "有" "無" "有" "101-200本"
"韓國" "男生" "高中" 532.90113 531.75266 571.46501 543.46142 576.94721 "有" "有" "有" "有" "無" "200本以上"
"韓國" "男生" "專科" 612.02107 561.98463 553.90667 567.28593 554.62822 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "專科" 587.29076 580.05143 529.92254 510.85933 571.89196 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "高中" 673.93986 608.41017 603.46644 608.61901 668.71841 "有" "有" "有" "無" "有" "26-100本"
"韓國" "男生" "初中" 614.77373 523.6495 468.78003 497.12252 495.8913 "有" "有" "有" "有" "有" "10本以下"
"韓國" "女生" "國小以下" 512.79837 479.22463 480.50461 495.34073 507.96679 "有" "有" "有" "無" "有" "11-25本"
"韓國" "女生" "大學以上" 572.03757 545.93149 512.03239 531.17732 544.06917 "無" "無" "有" "無" "有" "11-25本"
"韓國" "女生" "高中" 485.1002 498.97174 529.63797 564.9122 525.03958 "有" "有" "有" "有" "有" "11-25本"
"韓國" "女生" "高中" 658.22924 601.19375 592.59686 579.65001 625.94669 "有" "有" "有" "無" "有" "101-200本"
"韓國" "女生" "高中" 608.21219 496.64472 445.21063 484.94349 494.94814 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "高中" 514.22309 458.90566 534.69126 471.04748 495.50101 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "大學以上" 583.99842 514.81364 447.76461 524.35108 502.93358 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "高中" 734.85596 755.74631 643.07109 748.04631 768.47995 "有" "有" "有" "無" "有" "200本以上"
"韓國" "女生" "大學以上" 737.37197 559.06099 594.58661 549.90184 605.09373 "有" "有" "有" "無" "有" "10本以下"
"韓國" "女生" "高中" 545.81339 447.93788 466.49164 488.55246 505.6318 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "高中" 565.94217 538.69118 529.28085 508.83902 545.7412 "有" "有" "有" "無" "有" "200本以上"
"韓國" "女生" "大學以上" 643.17561 602.60042 646.21492 627.03835 632.35884 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "高中" 539.04435 552.94572 606.10323 588.71783 567.77671 "有" "有" "有" "無" "有" "26-100本"
"韓國" "女生" "高中" 632.26874 456.15714 445.41227 460.39787 514.3066 "有" "有" "有" "無" "有" "26-100本"
"韓國" "男生" "大學以上" 662.4131 645.79396 638.39424 650.85139 693.26545 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 639.16907 529.62346 492.28091 520.54615 546.72549 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "大學以上" 626.97347 545.44922 546.25621 566.28417 617.64548 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "大學以上" 514.58343 523.89369 586.06478 544.02444 509.07438 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "高中" 576.63976 585.68028 628.64807 658.94387 611.46846 "有" "有" "有" "無" "有" "11-25本"
"韓國" "男生" "大學以上" 632.86752 580.48984 554.22113 563.7937 617.00958 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "高中" 536.62532 482.26316 472.69496 522.41697 523.4556 "有" "有" "有" "無" "有" "200本以上"
"韓國" "男生" "大學以上" 697.18021 621.09504 675.99396 658.64108 680.5018 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "高中" 609.37567 576.14109 578.81007 598.23596 569.73559 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "大學以上" 732.39302 556.63555 602.27363 620.61266 635.50747 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "專科" 530.3717 525.70723 507.07818 483.43862 492.1107 "有" "無" "有" "有" "有" "26-100本"
"韓國" "女生" "高中" 584.25708 497.39704 507.61501 470.50978 496.82475 "有" "有" "有" "無" "有" "26-100本"
"韓國" "女生" "高中" 437.35245 418.18349 399.63431 432.9669 399.86006 "有" "無" "有" "無" "有" "10本以下"
"韓國" "女生" "高中" 450.70192 402.57661 434.41154 386.69183 407.12525 "有" "有" "有" "有" "有" "101-200本"
"韓國" "女生" "高中" 650.38264 574.20742 585.00018 574.44855 584.71595 "有" "有" "有" "有" "有" "26-100本"
"韓國" "女生" "高中" 518.5722 483.97752 597.40289 511.17619 500.3436 "有" "有" "有" "有" "有" "11-25本"
"韓國" "女生" "高中" 717.85157 643.26018 638.82523 676.53865 697.43078 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "高中" 614.27753 496.09992 532.45447 531.88469 543.37959 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "高中" 562.58849 511.74652 594.17297 605.39204 580.92803 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "高中" 636.9811 539.20291 546.14611 567.14233 587.92219 "有" "有" "有" "無" "有" "26-100本"
"韓國" "女生" "高中" 461.27169 421.69099 423.85587 417.92511 394.51523 "有" "有" "有" "有" "有" "200本以上"
"韓國" "女生" "高中" 573.07256 453.47038 401.07698 480.18055 483.45161 "有" "有" "有" "無" "有" "26-100本"
"韓國" "男生" "專科" 589.79057 509.58196 483.04124 497.3702 509.3417 "有" "有" "有" "有" "有" "10本以下"
"韓國" "男生" "初中" 654.88248 508.2783 526.52862 488.63844 539.77618 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "高中" 560.9964 408.42488 396.56806 411.67804 404.4099 "有" "有" "有" "有" "有" "26-100本"
"韓國" "男生" "大學以上" 497.18417 466.25225 450.85268 442.16446 471.31251 "有" "有" "有" "有" "有" "200本以上"
"韓國" "男生" "高中" 595.30909 401.46018 410.97209 449.9488 464.62179 "有" "有" "有" "無" "有" "10本以下"
"韓國" "男生" "專科" 638.36414 584.03302 597.95609 591.28152 598.26629 "有" "有" "有" "有" "有" "10本以下"
"韓國" "男生" "初中" 470.93675 432.6208 492.84873 534.72213 508.48616 "有" "有" "有" "無" "有" "11-25本"
"韓國" "男生" "專科" 563.91365 608.11175 641.86988 559.06132 620.18822 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "專科" 607.85095 598.93514 600.02473 545.27158 604.96738 "無" "有" "有" "無" "無" "26-100本"
"韓國" "男生" "大學以上" 500.14399 489.11079 417.89478 462.15762 454.80743 "有" "有" "有" "有" "有" "11-25本"
"韓國" "男生" "高中" 674.4611 604.49514 600.277 574.36388 596.72989 "有" "有" "有" "有" "有" "101-200本"
"韓國" "男生" "高中" 464.9275 374.4206 325.69521 376.15089 380.76107 "有" "有" "有" "有" "有" "11-25本"
"韓國" "男生" "高中" 447.09829 295.34256 337.69016 347.92101 316.50627 "有" "有" "有" "無" "有" "26-100本"
"韓國" "男生" "初中" 373.86425 313.37204 440.92888 361.6516 349.15528 "有" "有" "有" "無" "有" "26-100本"
"韓國" "男生" "高中" 580.11892 658.24021 584.7429 643.38838 648.07472 "有" "有" "有" "有" "有" "200本以上"
